Bathrooms,Bedrooms,Beds,LocationName,NumGuests,NumReviews,Price,Rating,latitude,longitude,zipcode,pop2016,pop2010,pop2000,cost_living_index (US avg. = 100),land_area (sq.mi.),water_area (sq.mi.),pop_density (people per mile),number of males,number of females,prop taxes paid 2016,median taxes (with mortgage,median taxes (no mortgage),median house value,median houshold income,median monthly owner costs (with mortgage),median monthly owner costs (no mortgage),median gross rent,median asking price for vacant for-sale home/condo,unemployment (%),Number of Homes,Count of Abnb,Density of Abnb (%),Average Abnb Price (by zipcode),Average NumReviews (by zipcode),Average Rating (by zipcode),Average Number of Bathrooms (by zipcode),Average Number of Bedrooms (by zipcode),Average Number of Beds (by zipcode),Average Number of Guests (by zipcode)
1.0,1.0,1.0,Philadelphia,3.0,23.0,49.0,Y,39.98218,-75.12591,19125,24855.0,22958.0,23646,105.1,1.4,0.2,18062,12794,12061,0.6,1297.0,955.0,216987.0,54678.0,1313.0,386.0,1022.0,184084.0,9.6,9942.0,74,0.744317039,77.55405405,54.83561644,4.907142857,1.216216216,1.515151515,2.310810811,2.310810811
2.0,3.0,4.0,Brisbane,6.0,33.0,375.0,N,37.67903,-122.40423,94134,42274.0,40798.0,40134,155.2,2.4,0.0,17616,20688,21586,0.6,5453.0,1813.0,693470.0,69701.0,2553.0,415.0,1437.0,635000.0,6.8,16909.6,1101,6.51109429,154.094518,48.45338442,4.845794393,1.322878229,1.549407115,1.934862385,1.934862385
1.0,1.0,1.0,New York,1.0,13.0,101.0,Y,40.77486,-73.95371999999998,10028,48896.0,45141.0,44987,164.3,0.3,0.0,155635,21554,27340,0.8,10587.0,10810.0,1282166.0,115919.0,3343.0,1125.0,2261.0,6122659.0,2.9,19558.4,56,0.28632199,137.4727273,28.5,4.745098039,1.125,1.292682927,1.732142857,1.732142857
1.0,1.0,1.0,Brooklyn,2.0,134.0,71.0,Y,40.69253,-73.94691999999998,11206,87726.0,81677.0,69032,173.3,1.4,0.0,61156,42732,44993,0.5,2916.0,3254.0,621881.0,32858.0,2469.0,704.0,974.0,777055.0,9.6,35090.4,76,0.216583453,68.95945946,63.87323944,4.671428571,1.386666667,1.070422535,1.368421053,1.368421053
2.0,2.0,4.0,New Orleans,4.0,21.0,60.0,Y,29.97688,-90.04704,70117,24945.0,23389.0,51252,99.8,5.5,0.8,4552,11913,13031,0.5,1307.0,607.0,177141.0,28440.0,1281.0,405.0,910.0,176336.0,7.9,9978.0,386,3.868510724,106.5807292,73.79096045,4.829971182,1.329015544,1.798941799,2.393782383,2.393782383
1.0,1.0,1.0,New York,2.0,23.0,100.0,N,40.74698,-73.98906,10001,23666.0,21102.0,17310,153.9,0.6,0.0,38085,12293,11373,1.0,7719.0,4620.0,511113.0,88701.0,3241.0,461.0,2185.0,2162114.0,5.3,9466.4,53,0.559874926,123.754717,61.0,4.6363636360000005,1.211538462,1.195121951,1.5471698109999998,1.5471698109999998
1.0,1.0,2.0,San Francisco,3.0,188.0,88.0,Y,37.73285,-122.44235,94131,28756.0,26881.0,27897,157.2,2.1,0.0,13828,15744,13013,0.6,7754.0,3344.0,1130219.0,115691.0,3496.0,546.0,1975.0,1406358.0,3.4,11502.4,365,3.1732508,210.890411,72.40350877,4.920353982,1.257617729,1.629518072,1.917808219,1.917808219
2.0,3.0,4.0,San Francisco,6.0,29.0,325.0,Y,37.79026,-122.4364,94115,35178.0,33021.0,33115,160.7,1.1,0.0,31529,16929,18248,0.7,9174.0,6070.0,1194039.0,101118.0,3868.0,1111.0,1837.0,5024047.0,4.6,14071.2,251,1.78378532,222.4705882,68.61711712,4.879146919,1.266129032,1.587234043,2.004016064,2.004016064
5.0,6.0,8.0,New Orleans,10.0,16.0,521.0,N,29.95107,-90.12269,70118,36182.0,33008.0,36847,102.7,4.7,0.7,7724,16863,19318,0.9,3748.0,2036.0,348955.0,41945.0,2155.0,586.0,999.0,453518.0,7.2,14472.8,388,2.680891051,143.8441558,40.36936937,4.885350318,1.343669251,1.97574124,2.548969072,2.548969072
1.0,1.0,2.0,San Francisco,4.0,167.0,120.0,Y,37.73751,-122.50636000000002,94116,46594.0,43698.0,42958,156.9,2.6,0.0,18021,22210,24383,0.5,7247.0,3382.0,956519.0,95744.0,3110.0,517.0,1803.0,908146.0,4.8,18637.6,71,0.380950337,133.6901408,69.13235294,4.909090909,1.23943662,1.4492753619999998,1.85915493,1.85915493
1.0,1.0,1.0,Brooklyn,2.0,25.0,120.0,Y,40.6868,-73.95144,11216,56616.0,54316.0,55775,169.8,0.9,0.0,60524,27095,29520,0.4,3151.0,3647.0,891034.0,54406.0,3048.0,842.0,1261.0,781271.0,8.1,22646.4,110,0.485728416,75.42056075,57.07,4.729591837,1.281818182,1.09,1.381818182,1.381818182
1.0,1.0,1.0,San Diego,4.0,45.0,85.0,N,32.77162,-117.20282,92110,28916.0,25341.0,24149,136.7,4.9,0.1,5949,14053,14862,0.6,3667.0,1980.0,573156.0,63853.0,2169.0,499.0,1462.0,973186.0,4.3,11566.4,268,2.317056301,133.01136359999998,39.0,4.84375,1.275471698,1.504032258,1.843283582,1.843283582
2.0,2.0,2.0,Sunny Isles Beach,4.0,27.0,125.0,Y,25.93136,-80.12785,33141,40307.0,35249.0,36545,111.9,2.3,5.2,17406,21026,19282,0.9,2806.0,2559.0,313216.0,43893.0,2038.0,804.0,1163.0,2404330.0,4.6,16122.8,829,5.141786786,123.4434889,25.91878981,4.756521739,1.507246377,1.754226268,2.530193237,2.530193237
1.0,1.0,1.0,New Orleans,2.0,14.0,90.0,N,29.98202,-90.03787,70117,24945.0,23389.0,51252,99.8,5.5,0.8,4552,11913,13031,0.5,1307.0,607.0,177141.0,28440.0,1281.0,405.0,910.0,176336.0,7.9,9978.0,386,3.868510724,106.5807292,73.79096045,4.829971182,1.329015544,1.798941799,2.393782383,2.393782383
1.0,2.0,2.0,New Orleans,5.0,3.0,75.0,N,29.94625,-90.11396,70125,16992.0,14479.0,23887,102.6,2.3,0.0,7252,8064,8927,0.8,3109.0,1746.0,318322.0,38122.0,2070.0,573.0,971.0,223889.0,7.1,6796.8,327,4.811087571,117.5603715,39.42605634,4.838709677,1.327217125,2.078431373,2.706422018,2.706422018
1.0,1.0,1.0,Seattle,2.0,39.0,56.0,Y,47.65215,-122.33491,98103,50072.0,45911.0,41971,117.7,4.6,0.7,10802,24922,25149,0.8,4700.0,5256.0,613335.0,87557.0,2290.0,704.0,1387.0,586517.0,2.5,20028.8,249,1.243209778,112.0367347,46.40669856,4.868159204,1.204819277,1.545851528,1.863453815,1.863453815
3.0,4.0,6.0,San Diego,12.0,37.0,220.0,Y,32.94925,-117.12085,92129,56580.0,51536.0,47217,132.4,14.1,0.0,4025,27574,29005,0.7,5051.0,3608.0,689253.0,120041.0,2701.0,642.0,1822.0,854980.0,4.6,22632.0,78,0.344644751,122.60256409999998,19.55769231,4.84375,1.333333333,1.6,1.884615385,1.884615385
1.0,1.0,1.0,Solana Beach,2.0,14.0,56.0,Y,32.98509,-117.25808,92075,12727.0,12056.0,12170,142.6,3.5,0.5,3594,5890,6837,0.5,7184.0,3399.0,1169399.0,103823.0,3134.0,735.0,1942.0,3224763.0,2.6,5090.8,51,1.001807182,216.66,24.03703704,4.928571429,1.647058824,1.895833333,2.274509804,2.274509804
1.0,1.0,1.0,New Orleans,2.0,75.0,48.0,Y,29.94554,-90.10757,70125,16992.0,14479.0,23887,102.6,2.3,0.0,7252,8064,8927,0.8,3109.0,1746.0,318322.0,38122.0,2070.0,573.0,971.0,223889.0,7.1,6796.8,327,4.811087571,117.5603715,39.42605634,4.838709677,1.327217125,2.078431373,2.706422018,2.706422018
1.0,1.0,1.0,Washington,2.0,84.0,60.0,Y,38.90685,-77.0246,20005,13250.0,12775.0,10610,123.2,0.4,0.0,31094,6723,6527,0.6,3560.0,3916.0,562612.0,94988.0,2652.0,728.0,1862.0,317067.0,2.3,5300.0,123,2.320754717,135.2682927,52.00917431,4.8,1.262295082,1.453703704,2.203252033,2.203252033
3.0,4.0,4.0,San Francisco,7.0,6.0,766.0,Y,37.74859,-122.4338,94131,28756.0,26881.0,27897,157.2,2.1,0.0,13828,15744,13013,0.6,7754.0,3344.0,1130219.0,115691.0,3496.0,546.0,1975.0,1406358.0,3.4,11502.4,365,3.1732508,210.890411,72.40350877,4.920353982,1.257617729,1.629518072,1.917808219,1.917808219
1.0,1.0,1.0,Sunny Isles Beach,2.0,29.0,75.0,N,25.93308,-80.12661999999997,33141,40307.0,35249.0,36545,111.9,2.3,5.2,17406,21026,19282,0.9,2806.0,2559.0,313216.0,43893.0,2038.0,804.0,1163.0,2404330.0,4.6,16122.8,829,5.141786786,123.4434889,25.91878981,4.756521739,1.507246377,1.754226268,2.530193237,2.530193237
1.0,2.0,3.0,San Francisco,4.0,92.0,235.0,Y,37.75113,-122.42306,94110,74565.0,69333.0,74633,155.3,2.3,0.0,32066,40024,34542,0.6,7115.0,3076.0,983378.0,101610.0,3197.0,534.0,1585.0,1501646.0,5.0,29826.0,461,1.545631328,162.1862528,75.53395785,4.891509434,1.23059867,1.4613583140000002,1.791574279,1.791574279
1.0,1.0,1.0,San Mateo,3.0,61.0,70.0,N,37.57685,-122.31931000000002,94134,42274.0,40798.0,40134,155.2,2.4,0.0,17616,20688,21586,0.6,5453.0,1813.0,693470.0,69701.0,2553.0,415.0,1437.0,635000.0,6.8,16909.6,1101,6.51109429,154.094518,48.45338442,4.845794393,1.322878229,1.549407115,1.934862385,1.934862385
1.0,2.0,2.0,Brooklyn,4.0,85.0,175.0,Y,40.67968,-73.9595,11238,54766.0,49262.0,48965,160.6,1.1,0.0,49533,25987,28778,0.4,3596.0,3200.0,845195.0,78900.0,2794.0,690.0,1613.0,940282.0,5.4,21906.4,91,0.415403718,100.3707865,60.625,4.879310345,1.0555555559999998,1.172413793,1.417582418,1.417582418
2.0,3.0,3.0,San Francisco,6.0,16.0,275.0,Y,37.71276,-122.41436000000002,94134,42274.0,40798.0,40134,155.2,2.4,0.0,17616,20688,21586,0.6,5453.0,1813.0,693470.0,69701.0,2553.0,415.0,1437.0,635000.0,6.8,16909.6,1101,6.51109429,154.094518,48.45338442,4.845794393,1.322878229,1.549407115,1.934862385,1.934862385
1.0,1.0,1.0,Washington,2.0,62.0,85.0,N,38.94615,-77.07338,20016,35696.0,32519.0,31374,125.0,4.4,0.2,8040,16199,19496,0.6,6127.0,4248.0,940758.0,133243.0,3291.0,969.0,2005.0,3958678.0,3.3,14278.4,183,1.281656208,151.3965517,28.93220339,4.869369369,1.398907104,1.686746988,2.054644809,2.054644809
1.0,1.0,1.0,San Diego,2.0,10.0,55.0,N,32.80073,-117.23178,92109,49124.0,45787.0,46071,140.7,7.6,4.3,6463,25677,23447,0.5,5213.0,2847.0,821665.0,74047.0,2760.0,593.0,1532.0,984403.0,4.0,19649.6,656,3.3384903510000004,145.5595054,50.12617702,4.80990099,1.296183206,1.653130288,2.295731707,2.295731707
1.0,1.0,1.0,Philadelphia,3.0,26.0,95.0,Y,39.94353,-75.1807,19146,37767.0,35113.0,35783,107.1,1.7,0.1,22353,17495,20270,0.4,1613.0,903.0,291129.0,54608.0,1803.0,395.0,1039.0,269196.0,6.7,15106.8,296,1.95938253,112.7024221,45.3805668,4.846311475,1.307432432,1.685314685,2.22972973,2.22972973
2.0,3.0,3.0,San Francisco,7.0,4.0,550.0,Y,37.79807,-122.43133,94123,25600.0,23088.0,22903,162.7,1.0,0.1,25083,12492,13107,0.6,10587.0,8859.0,1646437.0,136006.0,3987.0,1142.0,2139.0,2078609.0,3.3,10240.0,102,0.99609375,300.8210526000001,50.375,4.924418605,1.352941176,1.742268041,1.921568627,1.921568627
1.0,2.0,3.0,Brooklyn,4.0,52.0,107.0,Y,40.65491,-73.9222,11212,87709.0,84500.0,85161,166.2,1.5,0.0,57031,37170,50535,0.6,2696.0,2749.0,450623.0,29677.0,2364.0,727.0,988.0,431750.0,10.5,35083.6,36,0.102612047,63.23529412,24.42857143,4.673076923,1.0,1.375,1.611111111,1.611111111
1.0,1.0,1.0,Brooklyn,2.0,14.0,39.0,N,40.68314,-73.89052,11207,94588.0,93386.0,86551,161.2,2.7,0.0,35415,42748,51838,0.5,2462.0,2569.0,457726.0,37336.0,2322.0,732.0,1115.0,584491.0,9.2,37835.2,54,0.142724236,73.83333333,32.63265306,4.78125,1.166666667,1.458333333,1.722222222,1.722222222
0.0,1.0,1.0,San Carlos,1.0,28.0,62.0,Y,37.49768,-122.29275,94134,42274.0,40798.0,40134,155.2,2.4,0.0,17616,20688,21586,0.6,5453.0,1813.0,693470.0,69701.0,2553.0,415.0,1437.0,635000.0,6.8,16909.6,1101,6.51109429,154.094518,48.45338442,4.845794393,1.322878229,1.549407115,1.934862385,1.934862385
1.0,1.0,1.0,San Diego,2.0,165.0,75.0,Y,32.74994,-117.16347,92103,34358.0,31066.0,30186,137.1,3.8,0.0,9123,17440,16918,0.7,4955.0,3037.0,707677.0,75195.0,2675.0,654.0,1358.0,592272.0,3.8,13743.2,503,3.659991851,155.15230459999995,49.58097686,4.882271468,1.357852883,1.665943601,2.1510934390000003,2.1510934390000003
1.0,2.0,4.0,New Orleans,6.0,94.0,180.0,Y,29.98103,-90.10761,70119,37419.0,36228.0,50175,101.4,4.5,0.0,8368,19151,18268,0.6,1778.0,1139.0,244735.0,33708.0,1588.0,442.0,986.0,192284.0,6.8,14967.6,829,5.538630108,109.8454988,49.68790637,4.878179384,1.249698432,1.84828496,2.343787696,2.343787696
2.0,2.0,2.0,San Diego,6.0,4.0,199.0,Y,32.72141,-117.16414,92101,37385.0,37095.0,27494,136.9,4.7,0.2,7926,21906,15481,0.9,4808.0,5069.0,538860.0,59582.0,2718.0,1002.0,1461.0,609160.0,4.8,14954.0,708,4.734519192,124.1310541,52.78267974,4.779187817,1.223011364,1.434782609,2.131355932,2.131355932
1.0,1.0,1.0,New Orleans,2.0,58.0,69.0,Y,29.94615,-90.11203,70125,16992.0,14479.0,23887,102.6,2.3,0.0,7252,8064,8927,0.8,3109.0,1746.0,318322.0,38122.0,2070.0,573.0,971.0,223889.0,7.1,6796.8,327,4.811087571,117.5603715,39.42605634,4.838709677,1.327217125,2.078431373,2.706422018,2.706422018
2.0,2.0,3.0,New Orleans,5.0,6.0,50.0,Y,29.95148,-90.07206,70112,2788.0,3655.0,6259,102.9,0.9,0.0,3197,1568,1219,0.6,2694.0,1724.0,351730.0,50536.0,1594.0,605.0,1343.0,327278.0,9.7,1115.2,562,50.39454806,91.77598566,42.84807692,4.769980507,1.227758007,1.337837838,1.989323843,1.989323843
1.0,2.0,3.0,San Diego,6.0,231.0,110.0,Y,32.73919,-117.25053,92107,29712.0,28651.0,27956,140.0,3.1,0.5,9468,14798,14913,0.5,4964.0,2759.0,827547.0,76120.0,2589.0,580.0,1443.0,1074827.0,4.7,11884.8,518,4.358508347,151.2694611,50.85193622,4.852731591,1.328185328,1.795258621,2.478764479,2.478764479
1.0,1.0,1.0,Newton,2.0,3.0,68.0,N,42.33673,-71.18836,2467,22364.0,22491.0,11078,141.7,4.9,0.1,4590,10210,12153,0.9,7599.0,7269.0,798468.0,112910.0,2905.0,1297.0,2099.0,1970803.0,3.1,8945.6,93,1.039617242,130.0108696,34.95588235,4.782258065,1.293478261,1.615384615,2.129032258,2.129032258
1.0,2.0,2.0,New Orleans,4.0,14.0,80.0,Y,29.96589,-90.0319,70117,24945.0,23389.0,51252,99.8,5.5,0.8,4552,11913,13031,0.5,1307.0,607.0,177141.0,28440.0,1281.0,405.0,910.0,176336.0,7.9,9978.0,386,3.868510724,106.5807292,73.79096045,4.829971182,1.329015544,1.798941799,2.393782383,2.393782383
1.0,1.0,1.0,Seattle,2.0,43.0,65.0,N,47.73083,-122.35559,98133,48203.0,44555.0,42896,116.4,7.1,0.1,6794,23451,24751,1.0,3656.0,4002.0,384250.0,56976.0,1973.0,642.0,1158.0,771183.0,4.8,19281.2,102,0.5290127170000001,85.83333333,35.725,4.746753247,1.287128713,1.515463918,1.725490196,1.725490196
1.0,1.0,2.0,Atlanta,3.0,22.0,85.0,Y,33.76307,-84.3505,30307,19520.0,18004.0,16646,99.2,4.6,0.0,4274,9748,9771,1.1,5331.0,4864.0,458614.0,83765.0,2301.0,809.0,1123.0,381747.0,3.1,7808.0,130,1.6649590159999998,119.9147287,44.06315789,4.8928571430000005,1.292307692,1.603305785,1.953846154,1.953846154
1.0,1.0,1.0,Daly City,2.0,96.0,95.0,N,37.70616,-122.40984,94134,42274.0,40798.0,40134,155.2,2.4,0.0,17616,20688,21586,0.6,5453.0,1813.0,693470.0,69701.0,2553.0,415.0,1437.0,635000.0,6.8,16909.6,1101,6.51109429,154.094518,48.45338442,4.845794393,1.322878229,1.549407115,1.934862385,1.934862385
1.0,1.0,1.0,Washington,2.0,21.0,95.0,Y,38.94571,-77.03707,20010,32886.0,30138.0,28772,124.5,1.1,0.0,30373,16570,16316,0.5,3306.0,2766.0,603568.0,72249.0,2365.0,667.0,1358.0,776158.0,4.4,13154.4,294,2.234993614,107.122449,48.944,4.849785408,1.197278912,1.314606742,1.806122449,1.806122449
1.0,2.0,4.0,Seattle,6.0,190.0,100.0,Y,47.61168,-122.32874,98101,12216.0,10238.0,9010,118.9,0.5,0.1,23528,6801,5416,0.8,3827.0,4223.0,514775.0,65925.0,2463.0,793.0,1369.0,1204434.0,3.8,4886.4,143,2.926489849,114.8881119,74.70229008,4.796153846,1.076923077,1.240384615,1.79020979,1.79020979
2.0,1.0,1.0,New York,2.0,131.0,99.0,N,40.74587,-73.99149,10001,23666.0,21102.0,17310,153.9,0.6,0.0,38085,12293,11373,1.0,7719.0,4620.0,511113.0,88701.0,3241.0,461.0,2185.0,2162114.0,5.3,9466.4,53,0.559874926,123.754717,61.0,4.6363636360000005,1.211538462,1.195121951,1.5471698109999998,1.5471698109999998
1.0,1.0,3.0,San Diego,6.0,36.0,125.0,N,32.75357,-117.25062,92107,29712.0,28651.0,27956,140.0,3.1,0.5,9468,14798,14913,0.5,4964.0,2759.0,827547.0,76120.0,2589.0,580.0,1443.0,1074827.0,4.7,11884.8,518,4.358508347,151.2694611,50.85193622,4.852731591,1.328185328,1.795258621,2.478764479,2.478764479
1.0,1.0,1.0,Miami,2.0,70.0,69.0,N,25.74624,-80.22216,33132,11596.0,11165.0,5322,114.1,1.7,1.5,6799,6803,4794,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
1.0,2.0,1.0,San Diego,2.0,34.0,69.0,Y,32.797270000000005,-117.24392,92109,49124.0,45787.0,46071,140.7,7.6,4.3,6463,25677,23447,0.5,5213.0,2847.0,821665.0,74047.0,2760.0,593.0,1532.0,984403.0,4.0,19649.6,656,3.3384903510000004,145.5595054,50.12617702,4.80990099,1.296183206,1.653130288,2.295731707,2.295731707
1.0,2.0,2.0,New Orleans,6.0,230.0,59.0,N,29.96968,-90.05855,70116,11761.0,11507.0,16688,102.7,1.3,0.1,9105,6321,5440,0.8,2543.0,2041.0,276478.0,32017.0,1874.0,554.0,919.0,203035.0,10.7,4704.4,703,14.94345719,94.17191977,83.96723869,4.823667712,1.211126961,1.524242424,2.06685633,2.06685633
1.0,1.0,2.0,Seattle,2.0,7.0,85.0,Y,47.68349,-122.34295,98103,50072.0,45911.0,41971,117.7,4.6,0.7,10802,24922,25149,0.8,4700.0,5256.0,613335.0,87557.0,2290.0,704.0,1387.0,586517.0,2.5,20028.8,249,1.243209778,112.0367347,46.40669856,4.868159204,1.204819277,1.545851528,1.863453815,1.863453815
1.0,2.0,3.0,San Francisco,4.0,21.0,250.0,Y,37.80094,-122.41281,94133,27885.0,26237.0,26827,178.0,0.8,0.2,36931,14062,13823,0.6,9812.0,4506.0,1228668.0,57384.0,3556.0,736.0,1311.0,1460959.0,4.7,11154.0,143,1.282051282,269.92366410000005,62.59482759,4.865079365,1.135338346,1.566929134,2.142857143,2.142857143
1.0,2.0,2.0,New Orleans,4.0,22.0,63.0,N,29.93989,-90.0324,70114,26238.0,22870.0,28385,98.2,4.9,0.7,5388,11917,14320,0.8,1599.0,899.0,160826.0,31232.0,1359.0,384.0,850.0,154328.0,11.8,10495.2,67,0.638387072,101.8208955,50.93939394,4.935483871000001,1.149253731,1.7121212119999998,2.507462687,2.507462687
1.0,1.0,1.0,New York,2.0,6.0,89.0,Y,40.73881,-73.99569,10011,51126.0,50984.0,46669,159.8,0.7,0.0,77652,25825,25301,0.9,9145.0,9372.0,1080162.0,118869.0,3336.0,975.0,2097.0,2264855.0,3.4,20450.4,114,0.557446309,178.1743119,48.1875,4.820652174,1.035087719,1.252747253,1.631578947,1.631578947
1.0,1.0,1.0,San Francisco,2.0,33.0,90.0,Y,37.77335,-122.42947,94102,29739.0,31176.0,28991,181.8,0.7,0.0,44330,17025,12715,0.9,6722.0,5713.0,738977.0,30678.0,2939.0,1062.0,926.0,727528.0,5.9,11895.6,226,1.899862134,155.0772727,63.41176471,4.731707317,1.426605505,1.230769231,1.586363636,1.586363636
2.0,2.0,2.0,New Orleans,8.0,43.0,71.0,N,29.97521,-90.08177,70119,37419.0,36228.0,50175,101.4,4.5,0.0,8368,19151,18268,0.6,1778.0,1139.0,244735.0,33708.0,1588.0,442.0,986.0,192284.0,6.8,14967.6,829,5.538630108,109.8454988,49.68790637,4.878179384,1.249698432,1.84828496,2.343787696,2.343787696
1.0,1.0,1.0,Boston,2.0,11.0,55.0,Y,42.38225,-71.01633000000002,2128,46870.0,40508.0,38413,137.7,4.8,1.1,9664,25250,21621,0.6,2285.0,2182.0,368711.0,54315.0,2035.0,587.0,1235.0,443373.0,5.4,18748.0,96,0.5120546189999999,99.72340426,42.97674419,4.791666667,1.104166667,1.4947368419999998,1.90625,1.90625
2.0,2.0,2.0,Miami,6.0,5.0,147.0,Y,25.83817,-80.18432,33132,11596.0,11165.0,5322,114.1,1.7,1.5,6799,6803,4794,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
1.0,2.0,3.0,Seattle,6.0,208.0,95.0,Y,47.68226,-122.34345,98103,50072.0,45911.0,41971,117.7,4.6,0.7,10802,24922,25149,0.8,4700.0,5256.0,613335.0,87557.0,2290.0,704.0,1387.0,586517.0,2.5,20028.8,249,1.243209778,112.0367347,46.40669856,4.868159204,1.204819277,1.545851528,1.863453815,1.863453815
1.0,1.0,2.0,San Francisco,2.0,150.0,55.0,N,37.70988,-122.43083,94112,85205.0,79407.0,73104,154.3,3.4,0.0,25329,42842,42363,0.6,5161.0,2870.0,733316.0,80598.0,2636.0,471.0,1647.0,833728.0,6.5,34082.0,478,1.402499853,120.5779221,55.12594458,4.797979798,1.219088937,1.515625,1.896995708,1.896995708
1.0,1.0,2.0,San Diego,4.0,53.0,143.0,Y,32.74687,-117.16197,92103,34358.0,31066.0,30186,137.1,3.8,0.0,9123,17440,16918,0.7,4955.0,3037.0,707677.0,75195.0,2675.0,654.0,1358.0,592272.0,3.8,13743.2,503,3.659991851,155.15230459999995,49.58097686,4.882271468,1.357852883,1.665943601,2.1510934390000003,2.1510934390000003
1.0,1.0,2.0,San Diego,3.0,5.0,89.0,Y,32.763690000000004,-117.19625,92110,28916.0,25341.0,24149,136.7,4.9,0.1,5949,14053,14862,0.6,3667.0,1980.0,573156.0,63853.0,2169.0,499.0,1462.0,973186.0,4.3,11566.4,268,2.317056301,133.01136359999998,39.0,4.84375,1.275471698,1.504032258,1.843283582,1.843283582
1.0,1.0,1.0,Philadelphia,2.0,171.0,70.0,Y,39.96517,-75.1626,19130,27148.0,24870.0,22874,108.2,1.3,0.1,20973,13871,13277,0.9,3399.0,3301.0,381253.0,74219.0,2002.0,648.0,1328.0,280069.0,3.9,10859.2,99,0.911669368,66.30303029999999,75.40860215,4.763736263999999,1.070707071,1.380434783,1.707070707,1.707070707
1.0,1.0,1.0,Brooklyn,2.0,4.0,62.0,Y,40.69077,-73.9133,11221,85239.0,78895.0,76363,167.3,1.4,0.0,61619,41117,44121,0.4,2571.0,2704.0,677710.0,45160.0,2747.0,726.0,1296.0,777258.0,12.0,34095.6,77,0.225835592,57.14864865,47.73611111,4.731884058,1.263157895,1.028985507,1.363636364,1.363636364
1.0,1.0,1.0,Brooklyn,2.0,182.0,60.0,Y,40.67586,-73.95155,11216,56616.0,54316.0,55775,169.8,0.9,0.0,60524,27095,29520,0.4,3151.0,3647.0,891034.0,54406.0,3048.0,842.0,1261.0,781271.0,8.1,22646.4,110,0.485728416,75.42056075,57.07,4.729591837,1.281818182,1.09,1.381818182,1.381818182
1.0,2.0,2.0,San Diego,6.0,54.0,219.0,Y,32.71844,-117.14527,92101,37385.0,37095.0,27494,136.9,4.7,0.2,7926,21906,15481,0.9,4808.0,5069.0,538860.0,59582.0,2718.0,1002.0,1461.0,609160.0,4.8,14954.0,708,4.734519192,124.1310541,52.78267974,4.779187817,1.223011364,1.434782609,2.131355932,2.131355932
1.0,1.0,1.0,Philadelphia,2.0,9.0,60.0,Y,39.9455,-75.21502,19143,64429.0,64849.0,71169,102.8,3.2,0.1,20211,29447,34980,0.9,920.0,825.0,92122.0,32075.0,957.0,415.0,854.0,222828.0,14.5,25771.6,166,0.644119884,87.46012270000001,50.296875,4.731092437,1.253012048,1.384615385,1.680722892,1.680722892
3.0,5.0,7.0,San Diego,15.0,17.0,425.0,Y,32.740390000000005,-117.17681,92103,34358.0,31066.0,30186,137.1,3.8,0.0,9123,17440,16918,0.7,4955.0,3037.0,707677.0,75195.0,2675.0,654.0,1358.0,592272.0,3.8,13743.2,503,3.659991851,155.15230459999995,49.58097686,4.882271468,1.357852883,1.665943601,2.1510934390000003,2.1510934390000003
1.0,1.0,2.0,Philadelphia,2.0,307.0,44.0,Y,39.96818,-75.13294,19125,24855.0,22958.0,23646,105.1,1.4,0.2,18062,12794,12061,0.6,1297.0,955.0,216987.0,54678.0,1313.0,386.0,1022.0,184084.0,9.6,9942.0,74,0.744317039,77.55405405,54.83561644,4.907142857,1.216216216,1.515151515,2.310810811,2.310810811
0.0,1.0,2.0,New Orleans,4.0,77.0,125.0,N,29.9632,-90.05544,70116,11761.0,11507.0,16688,102.7,1.3,0.1,9105,6321,5440,0.8,2543.0,2041.0,276478.0,32017.0,1874.0,554.0,919.0,203035.0,10.7,4704.4,703,14.94345719,94.17191977,83.96723869,4.823667712,1.211126961,1.524242424,2.06685633,2.06685633
1.0,1.0,2.0,New Orleans,4.0,21.0,120.0,Y,29.92584,-90.07912,70130,14256.0,14064.0,14891,102.3,2.1,0.5,6769,7361,6895,0.9,3910.0,3210.0,391687.0,54532.0,2441.0,873.0,1167.0,528936.0,5.3,5702.4,283,4.9628226710000005,100.18505340000002,60.99628253,4.871268657,1.219081272,1.498113208,1.982332155,1.982332155
2.0,2.0,3.0,Sunny Isles Beach,6.0,43.0,122.0,N,25.93389,-80.1275,33141,40307.0,35249.0,36545,111.9,2.3,5.2,17406,21026,19282,0.9,2806.0,2559.0,313216.0,43893.0,2038.0,804.0,1163.0,2404330.0,4.6,16122.8,829,5.141786786,123.4434889,25.91878981,4.756521739,1.507246377,1.754226268,2.530193237,2.530193237
1.0,1.0,1.0,Seattle,2.0,93.0,99.0,Y,47.62031,-122.31807,98102,24374.0,20756.0,19424,117.0,1.3,0.3,18802,13011,11363,0.8,4279.0,4550.0,521657.0,80565.0,2278.0,861.0,1393.0,613354.0,2.7,9749.6,217,2.2257323380000003,131.5,59.58510638,4.860655738,1.4074074069999998,1.544973545,1.792626728,1.792626728
